time,lat,lon,ALLSKY_SFC_LW_DWN
2013-04-30,38.5,-76.5,315.88
2013-04-30,38.5,-75.5,315.46002
2013-04-30,39.5,-84.5,311.31
2013-04-30,39.5,-83.5,310.58002
2013-04-30,39.5,-82.5,311.75
2013-04-30,39.5,-81.5,311.46002
2013-04-30,39.5,-80.5,308.41998
2013-04-30,39.5,-79.5,306.33002
2013-04-30,39.5,-78.5,309.96997
2013-04-30,39.5,-77.5,309.53998
2013-04-30,39.5,-76.5,307.78003
2013-04-30,39.5,-75.5,309.33002
2013-04-30,40.5,-84.5,309.83002
2013-04-30,40.5,-83.5,308.83002
2013-04-30,40.5,-82.5,307.47998
2013-04-30,40.5,-81.5,308.06
2013-04-30,40.5,-80.5,308.13
2013-04-30,40.5,-79.5,308.3
2013-04-30,40.5,-78.5,303.05
2013-04-30,40.5,-77.5,305.65002
2013-04-30,40.5,-76.5,304.28998
2013-04-30,40.5,-75.5,302.76
2013-04-30,41.5,-84.5,306.26
2013-04-30,41.5,-83.5,308.41998
2013-04-30,41.5,-82.5,322.65002
2013-04-30,41.5,-81.5,315.71002
2013-04-30,41.5,-80.5,306.72998
2013-04-30,41.5,-79.5,302.49
2013-04-30,41.5,-78.5,297.62
2013-04-30,41.5,-77.5,296.03003
2013-04-30,41.5,-76.5,295.62
2013-04-30,41.5,-75.5,292.93
2013-04-30,42.5,-84.5,298.62
2013-04-30,42.5,-83.5,298.47998
2013-04-30,42.5,-82.5,303.95
2013-04-30,42.5,-81.5,309.14
2013-04-30,42.5,-80.5,312.21997
2013-04-30,42.5,-79.5,315.27002
2013-04-30,42.5,-78.5,298.83002
2013-04-30,42.5,-77.5,295.66998
2013-04-30,42.5,-76.5,297.34003
2013-04-30,42.5,-75.5,295.2
2013-04-30,43.5,-84.5,294.12
2013-04-30,43.5,-83.5,298.11
2013-04-30,43.5,-82.5,302.26
2013-04-30,43.5,-81.5,300.56
2013-04-30,43.5,-80.5,292.62
2013-04-30,43.5,-79.5,305.15997
2013-04-30,43.5,-78.5,315.65002
2013-04-30,43.5,-77.5,317.19
2013-04-30,43.5,-76.5,311.95
2013-04-30,43.5,-75.5,295.87
2013-04-30,44.5,-84.5,288.18
2013-04-30,44.5,-83.5,292.31
2013-04-30,44.5,-82.5,312.25
2013-04-30,44.5,-81.5,307.96002
2013-04-30,44.5,-80.5,293.05
2013-04-30,44.5,-79.5,297.03998
2013-04-30,44.5,-78.5,291.46002
2013-04-30,44.5,-77.5,291.36
2013-04-30,44.5,-76.5,293.16998
2013-04-30,44.5,-75.5,294.78998
2013-05-31,35.5,-84.5,348.88
2013-05-31,35.5,-83.5,337.40002
2013-05-31,35.5,-82.5,333.46997
2013-05-31,35.5,-81.5,347.21002
2013-05-31,35.5,-80.5,353.06
2013-05-31,35.5,-79.5,355.03003
2013-05-31,35.5,-78.5,357.86
2013-05-31,35.5,-77.5,359.75
2013-05-31,35.5,-76.5,361.96002
2013-05-31,35.5,-75.5,365.62
2013-05-31,36.5,-84.5,348.05
2013-05-31,36.5,-83.5,346.32
2013-05-31,36.5,-82.5,344.15002
2013-05-31,36.5,-81.5,336.52002
2013-05-31,36.5,-80.5,344.99
2013-05-31,36.5,-79.5,353.81
2013-05-31,36.5,-78.5,356.13
2013-05-31,36.5,-77.5,357.65997
2013-05-31,36.5,-76.5,356.59998
2013-05-31,36.5,-75.5,361.07
2013-05-31,37.5,-84.5,353.21997
2013-05-31,37.5,-83.5,351.96997
2013-05-31,37.5,-82.5,351.97998
2013-05-31,37.5,-81.5,344.97998
2013-05-31,37.5,-80.5,338.28998
2013-05-31,37.5,-79.5,342.49
2013-05-31,37.5,-78.5,352.24
2013-05-31,37.5,-77.5,354.32
2013-05-31,37.5,-76.5,354.72998
2013-05-31,37.5,-75.5,352.91998
2013-05-31,38.5,-84.5,354.83002
2013-05-31,38.5,-83.5,354.03003
2013-05-31,38.5,-82.5,354.64
2013-05-31,38.5,-81.5,352.12
2013-05-31,38.5,-80.5,339.09003
2013-05-31,38.5,-79.5,326.56
2013-05-31,38.5,-78.5,341.39
2013-05-31,38.5,-77.5,346.71002
2013-05-31,38.5,-76.5,349.14
2013-05-31,38.5,-75.5,349.45
2013-05-31,39.5,-84.5,353.75
2013-05-31,39.5,-83.5,351.88
2013-05-31,39.5,-82.5,350.34003
2013-05-31,39.5,-81.5,349.09998
2013-05-31,39.5,-80.5,344.27002
2013-05-31,39.5,-79.5,338.7
2013-05-31,39.5,-78.5,341.96002
2013-05-31,39.5,-77.5,341.08002
2013-05-31,39.5,-76.5,340.33002
2013-05-31,39.5,-75.5,343.5
2013-05-31,40.5,-84.5,350.83002
2013-05-31,40.5,-83.5,348.14
2013-05-31,40.5,-82.5,342.24
2013-05-31,40.5,-81.5,342.08002
2013-05-31,40.5,-80.5,339.06
2013-05-31,40.5,-79.5,338.52002
2013-05-31,40.5,-78.5,332.65997
2013-05-31,40.5,-77.5,334.58002
2013-05-31,40.5,-76.5,334.24
2013-05-31,40.5,-75.5,333.52002
2013-05-31,41.5,-84.5,345.16998
2013-05-31,41.5,-83.5,344.32
2013-05-31,41.5,-82.5,359.49
2013-05-31,41.5,-81.5,349.71997
2013-05-31,41.5,-80.5,337.2
2013-05-31,41.5,-79.5,331.37
2013-05-31,41.5,-78.5,326.44
2013-05-31,41.5,-77.5,326.26
2013-05-31,41.5,-76.5,325.16998
2013-05-31,41.5,-75.5,324.3
2013-05-31,42.5,-84.5,336.34998
2013-05-31,42.5,-83.5,336.16998
2013-05-31,42.5,-82.5,345.61
2013-05-31,42.5,-81.5,350.52002
2013-05-31,42.5,-80.5,356.56
2013-05-31,42.5,-79.5,354.43
2013-05-31,42.5,-78.5,328.55
2013-05-31,42.5,-77.5,327.40002
2013-05-31,42.5,-76.5,329.62
2013-05-31,42.5,-75.5,325.95
2013-05-31,43.5,-84.5,334.93
2013-05-31,43.5,-83.5,341.18
2013-05-31,43.5,-82.5,348.25
2013-05-31,43.5,-81.5,339.15002
2013-05-31,43.5,-80.5,325.69
2013-05-31,43.5,-79.5,345.46997
2013-05-31,43.5,-78.5,359.66998
2013-05-31,43.5,-77.5,362.40002
2013-05-31,43.5,-76.5,354.78998
2013-05-31,43.5,-75.5,329.88
2013-05-31,44.5,-84.5,325.27002
2013-05-31,44.5,-83.5,337.55
2013-05-31,44.5,-82.5,352.87
2013-05-31,44.5,-81.5,351.96997
2013-05-31,44.5,-80.5,333.37
2013-05-31,44.5,-79.5,330.69
2013-05-31,44.5,-78.5,322.2
2013-05-31,44.5,-77.5,322.57
2013-05-31,44.5,-76.5,327.82
2013-05-31,44.5,-75.5,331.55
2013-06-30,35.5,-84.5,385.22998
2013-06-30,35.5,-83.5,371.09003
2013-06-30,35.5,-82.5,368.95
2013-06-30,35.5,-81.5,386.56
2013-06-30,35.5,-80.5,392.46002
2013-06-30,35.5,-79.5,394.90997
2013-06-30,35.5,-78.5,398.78998
2013-06-30,35.5,-77.5,400.05
2013-06-30,35.5,-76.5,400.26
2013-06-30,35.5,-75.5,401.21002
2013-06-30,36.5,-84.5,379.37
2013-06-30,36.5,-83.5,380.09998
2013-06-30,36.5,-82.5,380.51
2013-06-30,36.5,-81.5,369.28003
2013-06-30,36.5,-80.5,381.11
2013-06-30,36.5,-79.5,390.37
2013-06-30,36.5,-78.5,392.09998
2013-06-30,36.5,-77.5,393.78003
2013-06-30,36.5,-76.5,394.28998
2013-06-30,36.5,-75.5,395.12
2013-06-30,37.5,-84.5,378.7
2013-06-30,37.5,-83.5,380.56
2013-06-30,37.5,-82.5,385.49
2013-06-30,37.5,-81.5,378.36
2013-06-30,37.5,-80.5,371.78998
2013-06-30,37.5,-79.5,379.66998
2013-06-30,37.5,-78.5,388.21997
2013-06-30,37.5,-77.5,389.13
2013-06-30,37.5,-76.5,389.05
2013-06-30,37.5,-75.5,387.59998
2013-06-30,38.5,-84.5,374.95
2013-06-30,38.5,-83.5,375.55
2013-06-30,38.5,-82.5,381.71002
2013-06-30,38.5,-81.5,385.09003
2013-06-30,38.5,-80.5,372.02002
2013-06-30,38.5,-79.5,361.82
2013-06-30,38.5,-78.5,381.14
2013-06-30,38.5,-77.5,384.09998
2013-06-30,38.5,-76.5,384.53003
2013-06-30,38.5,-75.5,385.06
2013-06-30,39.5,-84.5,373.94
2013-06-30,39.5,-83.5,372.14
2013-06-30,39.5,-82.5,374.15002
2013-06-30,39.5,-81.5,376.83002
2013-06-30,39.5,-80.5,376.41998
2013-06-30,39.5,-79.5,373.78998
2013-06-30,39.5,-78.5,381.45
2013-06-30,39.5,-77.5,380.19
2013-06-30,39.5,-76.5,378.40997
2013-06-30,39.5,-75.5,380.44
2013-06-30,40.5,-84.5,369.84003
2013-06-30,40.5,-83.5,370.96002
2013-06-30,40.5,-82.5,369.39
2013-06-30,40.5,-81.5,370.02002
2013-06-30,40.5,-80.5,370.34003
2013-06-30,40.5,-79.5,370.63
2013-06-30,40.5,-78.5,365.51
2013-06-30,40.5,-77.5,370.95
2013-06-30,40.5,-76.5,371.72998
2013-06-30,40.5,-75.5,370.15997
2013-06-30,41.5,-84.5,367.78003
2013-06-30,41.5,-83.5,372.59003
2013-06-30,41.5,-82.5,387.13
2013-06-30,41.5,-81.5,379.88
2013-06-30,41.5,-80.5,368.62
2013-06-30,41.5,-79.5,361.99
2013-06-30,41.5,-78.5,357.57
2013-06-30,41.5,-77.5,357.64
2013-06-30,41.5,-76.5,358.15002
2013-06-30,41.5,-75.5,355.43
2013-06-30,42.5,-84.5,361.65997
2013-06-30,42.5,-83.5,363.26
2013-06-30,42.5,-82.5,371.63
2013-06-30,42.5,-81.5,375.06
2013-06-30,42.5,-80.5,381.06
2013-06-30,42.5,-79.5,382.78003
2013-06-30,42.5,-78.5,357.99
2013-06-30,42.5,-77.5,356.61
2013-06-30,42.5,-76.5,360.46997
2013-06-30,42.5,-75.5,355.25
2013-06-30,43.5,-84.5,359.43
2013-06-30,43.5,-83.5,364.21002
2013-06-30,43.5,-82.5,371.19
2013-06-30,43.5,-81.5,366.88
2013-06-30,43.5,-80.5,354.90002
2013-06-30,43.5,-79.5,371.32
2013-06-30,43.5,-78.5,387.34998
2013-06-30,43.5,-77.5,388.01
2013-06-30,43.5,-76.5,380.13
2013-06-30,43.5,-75.5,357.0
2013-06-30,44.5,-84.5,351.02002
2013-06-30,44.5,-83.5,363.93
2013-06-30,44.5,-82.5,378.51
2013-06-30,44.5,-81.5,376.90997
2013-06-30,44.5,-80.5,359.25
2013-06-30,44.5,-79.5,360.02002
2013-06-30,44.5,-78.5,353.59998
2013-06-30,44.5,-77.5,354.01
2013-06-30,44.5,-76.5,357.08002
2013-06-30,44.5,-75.5,359.53998
2013-07-31,35.5,-84.5,396.01
2013-07-31,35.5,-83.5,383.33002
2013-07-31,35.5,-82.5,381.3
2013-07-31,35.5,-81.5,400.02002
2013-07-31,35.5,-80.5,406.21997
2013-07-31,35.5,-79.5,407.45
2013-07-31,35.5,-78.5,409.63
2013-07-31,35.5,-77.5,408.84003
2013-07-31,35.5,-76.5,409.40997
2013-07-31,35.5,-75.5,411.03998
2013-07-31,36.5,-84.5,387.36
2013-07-31,36.5,-83.5,389.07
2013-07-31,36.5,-82.5,390.28998
2013-07-31,36.5,-81.5,380.89
2013-07-31,36.5,-80.5,393.88
2013-07-31,36.5,-79.5,403.49
2013-07-31,36.5,-78.5,406.90002
2013-07-31,36.5,-77.5,407.87
2013-07-31,36.5,-76.5,407.63
2013-07-31,36.5,-75.5,409.46997
2013-07-31,37.5,-84.5,385.86
2013-07-31,37.5,-83.5,389.34998
2013-07-31,37.5,-82.5,394.52002
2013-07-31,37.5,-81.5,391.33002
2013-07-31,37.5,-80.5,386.15002
2013-07-31,37.5,-79.5,394.22998
2013-07-31,37.5,-78.5,404.39
2013-07-31,37.5,-77.5,407.49
2013-07-31,37.5,-76.5,409.24
2013-07-31,37.5,-75.5,409.36
2013-07-31,38.5,-84.5,386.75
2013-07-31,38.5,-83.5,387.87
2013-07-31,38.5,-82.5,394.51
2013-07-31,38.5,-81.5,398.36
2013-07-31,38.5,-80.5,384.22998
2013-07-31,38.5,-79.5,372.3
2013-07-31,38.5,-78.5,395.77002
2013-07-31,38.5,-77.5,403.33002
2013-07-31,38.5,-76.5,407.91998
2013-07-31,38.5,-75.5,409.57
2013-07-31,39.5,-84.5,384.38
2013-07-31,39.5,-83.5,384.72998
2013-07-31,39.5,-82.5,388.51
2013-07-31,39.5,-81.5,390.7
2013-07-31,39.5,-80.5,390.2
2013-07-31,39.5,-79.5,386.74
2013-07-31,39.5,-78.5,396.65002
2013-07-31,39.5,-77.5,398.81
2013-07-31,39.5,-76.5,400.27002
2013-07-31,39.5,-75.5,405.18
2013-07-31,40.5,-84.5,381.96002
2013-07-31,40.5,-83.5,383.89
2013-07-31,40.5,-82.5,384.44
2013-07-31,40.5,-81.5,385.24
2013-07-31,40.5,-80.5,384.8
2013-07-31,40.5,-79.5,386.52002
2013-07-31,40.5,-78.5,380.94
2013-07-31,40.5,-77.5,390.03998
2013-07-31,40.5,-76.5,394.59003
2013-07-31,40.5,-75.5,394.13
2013-07-31,41.5,-84.5,381.19
2013-07-31,41.5,-83.5,387.59998
2013-07-31,41.5,-82.5,402.55
2013-07-31,41.5,-81.5,397.26
2013-07-31,41.5,-80.5,385.97998
2013-07-31,41.5,-79.5,378.46002
2013-07-31,41.5,-78.5,375.3
2013-07-31,41.5,-77.5,376.37
2013-07-31,41.5,-76.5,379.46997
2013-07-31,41.5,-75.5,379.90997
2013-07-31,42.5,-84.5,378.09003
2013-07-31,42.5,-83.5,380.74
2013-07-31,42.5,-82.5,391.49
2013-07-31,42.5,-81.5,395.49
2013-07-31,42.5,-80.5,399.36
2013-07-31,42.5,-79.5,401.61
2013-07-31,42.5,-78.5,379.15002
2013-07-31,42.5,-77.5,378.09998
2013-07-31,42.5,-76.5,382.94
2013-07-31,42.5,-75.5,378.09003
2013-07-31,43.5,-84.5,375.99
2013-07-31,43.5,-83.5,382.28998
2013-07-31,43.5,-82.5,387.71997
2013-07-31,43.5,-81.5,387.88
2013-07-31,43.5,-80.5,373.36
2013-07-31,43.5,-79.5,392.2
2013-07-31,43.5,-78.5,409.11
2013-07-31,43.5,-77.5,412.7
2013-07-31,43.5,-76.5,405.49
2013-07-31,43.5,-75.5,381.53998
2013-07-31,44.5,-84.5,367.32
2013-07-31,44.5,-83.5,378.86
2013-07-31,44.5,-82.5,399.82
2013-07-31,44.5,-81.5,393.57
2013-07-31,44.5,-80.5,377.77002
2013-07-31,44.5,-79.5,382.19
2013-07-31,44.5,-78.5,370.57
2013-07-31,44.5,-77.5,372.55
2013-07-31,44.5,-76.5,377.03998
2013-07-31,44.5,-75.5,380.56
2013-08-31,35.5,-84.5,394.94
2013-08-31,35.5,-83.5,379.78998
2013-08-31,35.5,-82.5,376.96997
2013-08-31,35.5,-81.5,393.71997
2013-08-31,35.5,-80.5,399.41998
2013-08-31,35.5,-79.5,400.06
2013-08-31,35.5,-78.5,401.96997
2013-08-31,35.5,-77.5,403.19
2013-08-31,35.5,-76.5,407.21997
2013-08-31,35.5,-75.5,410.51
2013-08-31,36.5,-84.5,386.78003
2013-08-31,36.5,-83.5,386.87
2013-08-31,36.5,-82.5,388.52002
2013-08-31,36.5,-81.5,374.41998
2013-08-31,36.5,-80.5,385.83002
2013-08-31,36.5,-79.5,397.03003
2013-08-31,36.5,-78.5,399.97998
2013-08-31,36.5,-77.5,401.14
2013-08-31,36.5,-76.5,401.59998
2013-08-31,36.5,-75.5,404.64
2013-08-31,37.5,-84.5,385.96002
2013-08-31,37.5,-83.5,389.14
2013-08-31,37.5,-82.5,391.76
2013-08-31,37.5,-81.5,385.57
2013-08-31,37.5,-80.5,378.93
2013-08-31,37.5,-79.5,384.96997
2013-08-31,37.5,-78.5,395.27002
2013-08-31,37.5,-77.5,396.59998
2013-08-31,37.5,-76.5,399.65997
2013-08-31,37.5,-75.5,401.56
2013-08-31,38.5,-84.5,382.76
2013-08-31,38.5,-83.5,384.44
2013-08-31,38.5,-82.5,390.66998
2013-08-31,38.5,-81.5,391.77002
2013-08-31,38.5,-80.5,375.21002
2013-08-31,38.5,-79.5,362.39
2013-08-31,38.5,-78.5,384.06
2013-08-31,38.5,-77.5,390.27002
2013-08-31,38.5,-76.5,394.43
2013-08-31,38.5,-75.5,396.09998
2013-08-31,39.5,-84.5,375.78998
2013-08-31,39.5,-83.5,376.71002
2013-08-31,39.5,-82.5,379.05
2013-08-31,39.5,-81.5,380.83002
2013-08-31,39.5,-80.5,378.87
2013-08-31,39.5,-79.5,374.46002
2013-08-31,39.5,-78.5,382.41998
2013-08-31,39.5,-77.5,382.0
2013-08-31,39.5,-76.5,381.46002
2013-08-31,39.5,-75.5,386.06
2013-08-31,40.5,-84.5,372.65997
2013-08-31,40.5,-83.5,370.58002
2013-08-31,40.5,-82.5,368.83002
2013-08-31,40.5,-81.5,370.15002
2013-08-31,40.5,-80.5,371.28998
2013-08-31,40.5,-79.5,372.45
2013-08-31,40.5,-78.5,367.11
2013-08-31,40.5,-77.5,373.99
2013-08-31,40.5,-76.5,376.69
2013-08-31,40.5,-75.5,374.36
2013-08-31,41.5,-84.5,368.69
2013-08-31,41.5,-83.5,373.09003
2013-08-31,41.5,-82.5,390.34003
2013-08-31,41.5,-81.5,383.71997
2013-08-31,41.5,-80.5,370.08002
2013-08-31,41.5,-79.5,361.43
2013-08-31,41.5,-78.5,358.8
2013-08-31,41.5,-77.5,360.14
2013-08-31,41.5,-76.5,360.86
2013-08-31,41.5,-75.5,360.78003
2013-08-31,42.5,-84.5,364.7
2013-08-31,42.5,-83.5,367.57
2013-08-31,42.5,-82.5,378.34003
2013-08-31,42.5,-81.5,379.40997
2013-08-31,42.5,-80.5,382.25
2013-08-31,42.5,-79.5,383.82
2013-08-31,42.5,-78.5,359.0
2013-08-31,42.5,-77.5,357.13
2013-08-31,42.5,-76.5,361.03003
2013-08-31,42.5,-75.5,354.93
2013-08-31,43.5,-84.5,362.15997
2013-08-31,43.5,-83.5,369.56
2013-08-31,43.5,-82.5,373.90002
2013-08-31,43.5,-81.5,372.89
2013-08-31,43.5,-80.5,355.53003
2013-08-31,43.5,-79.5,377.90997
2013-08-31,43.5,-78.5,393.26
2013-08-31,43.5,-77.5,394.32
2013-08-31,43.5,-76.5,384.31
2013-08-31,43.5,-75.5,359.06
2013-08-31,44.5,-84.5,355.36
2013-08-31,44.5,-83.5,367.8
2013-08-31,44.5,-82.5,393.09998
2013-08-31,44.5,-81.5,378.8
2013-08-31,44.5,-80.5,362.64
2013-08-31,44.5,-79.5,366.09998
2013-08-31,44.5,-78.5,354.09998
2013-08-31,44.5,-77.5,355.46997
2013-08-31,44.5,-76.5,360.64
2013-08-31,44.5,-75.5,364.22998
2013-09-30,35.5,-84.5,367.65997
2013-09-30,35.5,-83.5,355.97998
2013-09-30,35.5,-82.5,353.90002
2013-09-30,35.5,-81.5,370.3
2013-09-30,35.5,-80.5,371.88
2013-09-30,35.5,-79.5,373.32
2013-09-30,35.5,-78.5,373.84003
2013-09-30,35.5,-77.5,372.87
2013-09-30,35.5,-76.5,379.38
2013-09-30,35.5,-75.5,389.88
2013-09-30,36.5,-84.5,359.59003
2013-09-30,36.5,-83.5,361.90997
2013-09-30,36.5,-82.5,362.01
2013-09-30,36.5,-81.5,351.69
2013-09-30,36.5,-80.5,361.53998
2013-09-30,36.5,-79.5,369.64
2013-09-30,36.5,-78.5,371.51
2013-09-30,36.5,-77.5,372.07
2013-09-30,36.5,-76.5,370.90997
2013-09-30,36.5,-75.5,379.09998
2013-09-30,37.5,-84.5,360.21997
2013-09-30,37.5,-83.5,364.03003
2013-09-30,37.5,-82.5,368.21002
2013-09-30,37.5,-81.5,360.71997
2013-09-30,37.5,-80.5,353.26
2013-09-30,37.5,-79.5,356.71002
2013-09-30,37.5,-78.5,365.90002
2013-09-30,37.5,-77.5,363.91998
2013-09-30,37.5,-76.5,366.28003
2013-09-30,37.5,-75.5,369.77002
2013-09-30,38.5,-84.5,356.63
2013-09-30,38.5,-83.5,356.59003
2013-09-30,38.5,-82.5,361.40002
2013-09-30,38.5,-81.5,364.90002
2013-09-30,38.5,-80.5,350.49
2013-09-30,38.5,-79.5,335.96997
2013-09-30,38.5,-78.5,352.12
2013-09-30,38.5,-77.5,355.15002
2013-09-30,38.5,-76.5,357.87
2013-09-30,38.5,-75.5,358.82
2013-09-30,39.5,-84.5,350.52002
2013-09-30,39.5,-83.5,349.3
2013-09-30,39.5,-82.5,351.78998
2013-09-30,39.5,-81.5,356.13
2013-09-30,39.5,-80.5,354.59003
2013-09-30,39.5,-79.5,348.25
2013-09-30,39.5,-78.5,350.21002
2013-09-30,39.5,-77.5,347.84003
2013-09-30,39.5,-76.5,346.13
2013-09-30,39.5,-75.5,348.62
2013-09-30,40.5,-84.5,347.69
2013-09-30,40.5,-83.5,345.22998
2013-09-30,40.5,-82.5,344.34003
2013-09-30,40.5,-81.5,348.09003
2013-09-30,40.5,-80.5,348.84998
2013-09-30,40.5,-79.5,347.34003
2013-09-30,40.5,-78.5,337.66998
2013-09-30,40.5,-77.5,340.59998
2013-09-30,40.5,-76.5,341.90002
2013-09-30,40.5,-75.5,337.71997
2013-09-30,41.5,-84.5,344.96002
2013-09-30,41.5,-83.5,348.91998
2013-09-30,41.5,-82.5,365.24
2013-09-30,41.5,-81.5,359.59003
2013-09-30,41.5,-80.5,346.81
2013-09-30,41.5,-79.5,337.81
2013-09-30,41.5,-78.5,333.14
2013-09-30,41.5,-77.5,330.75
2013-09-30,41.5,-76.5,331.05
2013-09-30,41.5,-75.5,327.71002
2013-09-30,42.5,-84.5,343.12
2013-09-30,42.5,-83.5,343.24
2013-09-30,42.5,-82.5,351.11
2013-09-30,42.5,-81.5,356.03998
2013-09-30,42.5,-80.5,357.46002
2013-09-30,42.5,-79.5,358.41998
2013-09-30,42.5,-78.5,333.81
2013-09-30,42.5,-77.5,331.15002
2013-09-30,42.5,-76.5,333.09998
2013-09-30,42.5,-75.5,325.52002
2013-09-30,43.5,-84.5,340.76
2013-09-30,43.5,-83.5,345.75
2013-09-30,43.5,-82.5,351.01
2013-09-30,43.5,-81.5,347.09003
2013-09-30,43.5,-80.5,333.3
2013-09-30,43.5,-79.5,351.65997
2013-09-30,43.5,-78.5,361.84998
2013-09-30,43.5,-77.5,359.38
2013-09-30,43.5,-76.5,352.24
2013-09-30,43.5,-75.5,328.96997
2013-09-30,44.5,-84.5,330.56
2013-09-30,44.5,-83.5,342.36
2013-09-30,44.5,-82.5,357.12
2013-09-30,44.5,-81.5,353.78003
2013-09-30,44.5,-80.5,338.44
2013-09-30,44.5,-79.5,339.09998
2013-09-30,44.5,-78.5,329.34998
2013-09-30,44.5,-77.5,327.95
2013-09-30,44.5,-76.5,331.01
2013-09-30,44.5,-75.5,332.16998
2013-10-31,35.5,-84.5,334.11
2013-10-31,35.5,-83.5,323.07
2013-10-31,35.5,-82.5,319.59003
2013-10-31,35.5,-81.5,336.38
2013-10-31,35.5,-80.5,346.53998
2013-10-31,35.5,-79.5,351.74
2013-10-31,35.5,-78.5,355.59998
2013-10-31,35.5,-77.5,357.33002
2013-10-31,35.5,-76.5,365.02002
2013-10-31,35.5,-75.5,373.25
2013-10-31,36.5,-84.5,330.38
2013-10-31,36.5,-83.5,331.49
2013-10-31,36.5,-82.5,331.59003
2013-10-31,36.5,-81.5,323.02002
2013-10-31,36.5,-80.5,334.19
2013-10-31,36.5,-79.5,344.8
2013-10-31,36.5,-78.5,348.82
2013-10-31,36.5,-77.5,352.0
2013-10-31,36.5,-76.5,355.61
2013-10-31,36.5,-75.5,363.75
2013-10-31,37.5,-84.5,328.2
2013-10-31,37.5,-83.5,333.51
2013-10-31,37.5,-82.5,336.51
2013-10-31,37.5,-81.5,333.19
2013-10-31,37.5,-80.5,326.93
2013-10-31,37.5,-79.5,331.51
2013-10-31,37.5,-78.5,339.43
2013-10-31,37.5,-77.5,343.19
2013-10-31,37.5,-76.5,349.25
2013-10-31,37.5,-75.5,356.78998
2013-10-31,38.5,-84.5,323.15002
2013-10-31,38.5,-83.5,326.78998
2013-10-31,38.5,-82.5,332.18
2013-10-31,38.5,-81.5,334.25
2013-10-31,38.5,-80.5,325.32
2013-10-31,38.5,-79.5,311.47998
2013-10-31,38.5,-78.5,327.24
2013-10-31,38.5,-77.5,334.07
2013-10-31,38.5,-76.5,341.64
2013-10-31,38.5,-75.5,346.13
2013-10-31,39.5,-84.5,318.03003
2013-10-31,39.5,-83.5,318.94
2013-10-31,39.5,-82.5,322.69
2013-10-31,39.5,-81.5,325.90002
2013-10-31,39.5,-80.5,326.27002
2013-10-31,39.5,-79.5,324.53003
2013-10-31,39.5,-78.5,327.63
2013-10-31,39.5,-77.5,327.49
2013-10-31,39.5,-76.5,329.43
2013-10-31,39.5,-75.5,334.39
2013-10-31,40.5,-84.5,314.59003
2013-10-31,40.5,-83.5,315.2
2013-10-31,40.5,-82.5,315.64
2013-10-31,40.5,-81.5,320.37
2013-10-31,40.5,-80.5,323.72998
2013-10-31,40.5,-79.5,326.65997
2013-10-31,40.5,-78.5,322.99
2013-10-31,40.5,-77.5,325.43
2013-10-31,40.5,-76.5,325.56
2013-10-31,40.5,-75.5,323.57
2013-10-31,41.5,-84.5,313.58002
2013-10-31,41.5,-83.5,315.2
2013-10-31,41.5,-82.5,328.26
2013-10-31,41.5,-81.5,328.71002
2013-10-31,41.5,-80.5,324.22998
2013-10-31,41.5,-79.5,321.87
2013-10-31,41.5,-78.5,322.08002
2013-10-31,41.5,-77.5,321.65997
2013-10-31,41.5,-76.5,320.89
2013-10-31,41.5,-75.5,318.55
2013-10-31,42.5,-84.5,314.14
2013-10-31,42.5,-83.5,312.84003
2013-10-31,42.5,-82.5,320.07
2013-10-31,42.5,-81.5,329.40002
2013-10-31,42.5,-80.5,335.52002
2013-10-31,42.5,-79.5,338.11
2013-10-31,42.5,-78.5,323.63
2013-10-31,42.5,-77.5,322.19
2013-10-31,42.5,-76.5,324.64
2013-10-31,42.5,-75.5,318.09003
2013-10-31,43.5,-84.5,313.06
2013-10-31,43.5,-83.5,316.87
2013-10-31,43.5,-82.5,317.36
2013-10-31,43.5,-81.5,322.90002
2013-10-31,43.5,-80.5,312.27002
2013-10-31,43.5,-79.5,325.77002
2013-10-31,43.5,-78.5,334.90002
2013-10-31,43.5,-77.5,335.7
2013-10-31,43.5,-76.5,334.51
2013-10-31,43.5,-75.5,320.81
2013-10-31,44.5,-84.5,307.93
2013-10-31,44.5,-83.5,313.02002
2013-10-31,44.5,-82.5,325.38
2013-10-31,44.5,-81.5,328.75
2013-10-31,44.5,-80.5,315.53998
2013-10-31,44.5,-79.5,314.45
2013-10-31,44.5,-78.5,307.59998
2013-10-31,44.5,-77.5,308.44
2013-10-31,44.5,-76.5,311.34003
2013-10-31,44.5,-75.5,315.06
2013-11-30,35.5,-84.5,283.93
2013-11-30,35.5,-83.5,272.7
2013-11-30,35.5,-82.5,270.07
2013-11-30,35.5,-81.5,281.36
2013-11-30,35.5,-80.5,285.61
2013-11-30,35.5,-79.5,288.39
2013-11-30,35.5,-78.5,293.58002
2013-11-30,35.5,-77.5,298.39
2013-11-30,35.5,-76.5,308.99
2013-11-30,35.5,-75.5,336.84003
2013-11-30,36.5,-84.5,277.74
2013-11-30,36.5,-83.5,277.68
2013-11-30,36.5,-82.5,276.49
2013-11-30,36.5,-81.5,267.57
2013-11-30,36.5,-80.5,275.43
2013-11-30,36.5,-79.5,281.76
2013-11-30,36.5,-78.5,285.99
2013-11-30,36.5,-77.5,290.82
2013-11-30,36.5,-76.5,297.28998
2013-11-30,36.5,-75.5,323.13
2013-11-30,37.5,-84.5,276.26
